search_keyword,pubDate,title_korean,description_raw,source,link,summary_korean,importance
공간대여,2026. 7. 9.,[1-LIFE] 1인 가구에 필요한 생활비 절약 노하우...'고정지출 다이어트',"OTT, 음악 스트리밍, 전자책, 클라우드 저장공간, 운동 앱, AI 서비스 등은 월 이용료가 적어 보여도 여러 개를... 충동구매 막는 '24시간 장바구니 법칙 의류와 가전은 물론 캠핑용품을 공유하거나 대여하면 목돈 지출을 줄일...",sisacast.kr,http://www.sisacast.kr/news/articleView.html?idxno=97596,,
공간대여,2026. 7. 9.,"호텔업계, 웨딩·돌잔치 수요 공략","돌잔치 분위기를 사전에 경험할 수 있도록 공간 연출을 선보일 계획이다. 행사 당일 계약한 고객에게는... 패키지는 식사 메뉴(한식ㆍ양식 중 택1), 음주류 무제한 혜택, 생일 케이크, 돌상차림, 돌복 대여, 성장 동영상...",wsobi.com,http://www.wsobi.com/news/articleView.html?idxno=314964,,
공간대여,2026. 7. 9.,"[라이프 PICK] 국내 숙박업계, 미식·행사·농가 연계로 차별화 시도","최근 한 명의 자녀에게 지출을 집중하는 보육 소비 경향을 겨냥해 연회 담당자가 직접 예산과 규모에 맞춘 공간 연출 기법을 제안할 예정이다. 준비 과정을 간소화하기 위해 무대 구성부터 의상 대여, 영상 제작까지...",lcnews.co.kr,https://www.lcnews.co.kr/news/articleView.html?idxno=204678,,
공간대여,2026. 7. 9.,"관악구, 조례 완화로 '골목상권' 서울 최다 지정 이끌어","우수 사례로는 노후 공간을 복합 정원문화공원으로 전환한 '낙성꽃뜰정원' 조성과 관악구 최초로 설치된... 무상대여로 이사비용 절감과 자원순환을 함께 챙긴 'Re:Use 착한이사'가 이름을 올렸다. 박준희 구청장은 ""기존의...",gukjenews.com,https://www.gukjenews.com/news/articleView.html?idxno=3630784,,
공간대여,2026. 7. 9.,올해 상반기 부산서 39편 영상작품 촬영…광안리 최다 촬영,"유지했지만, 대여일 수는 지난해 122일에서 184일로 늘었다. 부산에서 가장 많이 촬영된 곳은 도시의 상징적인 경관을 담을 수 있는 광안리와 광안대교로 나타났다. 이어 복합문화공간 도모헌(옛 부산시장 관사)과...",yna.co.kr,https://m.entertain.naver.com/article/001/0016184325,,
공간대여,2026. 7. 9.,"켄싱턴·반얀트리는 돌잔치, 워커힐은 산후조리 … 호텔가 '육아' 공략법","호텔 측은 고객이 실제 돌잔치 분위기를 사전에 경험할 수 있도록 맞춤형 공간 연출도 선보일 예정이다. 행사... 패키지는 식사 메뉴, 음주류 무제한 혜택, 생일 케이크, 돌상차림, 돌복 대여, 성장 동영상 제작, 전문 사회자...",biz.newdaily.co.kr,https://biz.newdaily.co.kr/site/data/html/2026/07/09/2026070900044.html,,
공간대여,2026. 7. 9.,"켄싱턴호텔 여의도, 프리미엄 돌잔치 페어 개최","이에 호텔업계가 전문 연회 서비스와 맞춤형 공간 연출을 앞세워 가족 단위 고객 공략에 나서고 있다.... 패키지는 식사 메뉴(한식·양식 중 선택), 음주류 무제한 혜택, 생일 케이크, 돌상차림, 돌복 대여, 성장 동영상 제작...",popcornnews.net,http://www.popcornnews.net/news/articleView.html?idxno=126063,,
공간대여,2026. 7. 9.,"이랜드파크 켄싱턴호텔 여의도, 돌잔치 페어 '픽 유어 퍼스트' 개최","고객이 실제 돌잔치 분위기를 사전에 경험할 수 있도록 맞춤형 공간 연출을 선보일 계획이다. 행사 당일... 패키지는 식사 메뉴(한식·양식 중 택1), 음주류 무제한 혜택, 생일 케이크, 돌상차림, 돌복 대여, 성장 동영상...",youthdaily.co.kr,https://www.youthdaily.co.kr/news/article.html?no=222606,,
공간대여,2026. 7. 9.,"침수 초기 대응체계 강화...광진구, 침수취약지역에 '통합형 자율대여 ...",자율대여 양수기함은 침수 초기 대응을 위해 수중펌프 세트와 모래주머니·물먹는 포대 등 차수 물품을 비치한 24시간 무인 대여함이다. 침수 위험이 있거나 지하공간·출입구 쪽 물 유입이 예상될 때 가까운 양수기함을...,cnbizm.com,https://www.cnbizm.com/news/articleView.html?idxno=308044,,
공간대여,2026. 7. 9.,"산후조리원 손잡고 돌잔치 페어까지…호텔업계, '키즈' 수요 잡는다",돌복 대여 △성장 동영상 제작 △전문 사회자 서비스 등으로 구성됐다. 회사 관계자는 “골드키즈 소비 트렌드 확산으로 돌잔치 시장의 프리미엄 수요가 확대되고 있다”며 “도심 속 한강 전망의 공간과 전문 연회...,edaily.co.kr,https://n.news.naver.com/mnews/article/018/0006325834?sid=101,,
공간대여,2026. 7. 9.,"HMK홀딩스그룹, ‘공유창고오렌지’ 3호 강동로데오점 개점",HMK홀딩스그룹은 향후에도 도심 내 공실 상가와 활용도가 낮은 지하 공간을 중심으로 보관 대여 서비스 규격에 부합하는 입지를 선별해 직영 지점 확장을 지속할 계획이다. HMK홀딩스그룹 관계자는 “공유창고오렌지는...,sentv.co.kr,https://www.sentv.co.kr/article/view/sentv202607070082,,
공간대여,2026. 7. 9.,[경제인사이드] 휴양지서 일한다… 복지 넘어 전략 된 '워케이션',공간과 시간의 유연한 조정이 업무 몰입도와 리프레시를 통한 창의적 아이디어 도출에 직접적인 기여를... 체험 대여 마케팅과 오피스 객실 빌트인 사업에 속도를 내고 있다. 한국관광공사 조사 결과 워케이션 참여자가...,newscj.com,https://www.newscj.com/news/articleView.html?idxno=3415450,,
공간대여,2026. 7. 9.,[비즈톡톡] 아이스크림 시장 규모 작아지는 데 美 밴루엔은 왜 한국에 ...,프리미엄 아이스크림이 단순히 제품을 판매하는 것이 아니라 공간과 브랜드 경험을 함께 소비하는... 자체 생산 시설을 구축하는 등 현재까지 출자와 대여금을 포함해 약 450억원을 투입했습니다. 업계에서는 향후...,biz.chosun.com,https://n.news.naver.com/mnews/article/366/0001177806?sid=101,,
공간대여,2026. 7. 9.,"'장외투쟁' 눈돌린 장동혁, '징계 거리두기' 한동훈…엇갈린 셈법","張, 참정권 집회·징계 드라이브 '투트랙'…강성 당원 결집 집중 韓, 징계 정국 거리두고 외통위·대여투쟁... 할 공간이 분명히 그쪽(강성 당원)이라고 판단하는 것""이라고 말했다. 당내에서는 장 대표가 사실상 장외투쟁을...",news.tf.co.kr,https://n.news.naver.com/mnews/article/629/0000514469?sid=100,,
공간대여,2026. 7. 8.,"동작구, '2026년 여름철 폭염종합대책' 추진...역대급 폭염에 대비","먼저, 신개념 야외 냉방 에어돔인 '해피소 해피동(해를 피하는 공간+HAPPY한 동작)'을 7월 내 노들나루공원에... 구청사와 동 주민센터 16개소에서는 누구나 이용할 수 있는 '양우산 무료 대여 서비스'를 운영한다. 아울러...",cnbizm.com,https://www.cnbizm.com/news/articleView.html?idxno=308033,,
공간대여,2026. 7. 8.,학교 오케스트라 활성화 발 벗고 나서는 부산시교육청,"악기 대여부터 운반, 수리까지의 행정 처리를 원스톱으로 지원한다. 이를 통해 고가의 신규 악기 구입... 공간의 혁신을 통한 문화예술교육 거점도 새롭게 조성된다. 폐교를 활용해 전국 최초의 ‘오페라 아카데미’를...",busan.com,https://n.news.naver.com/mnews/article/082/0001388959?sid=102,,
공간대여,2026. 7. 8.,"""고온 공급온도 108도 시스템 본격 가동""…LG전자, '히트펌프'로 글로벌...","이재성 LG전자 ES사업본부장(사장)은 ""주거 공간·상업시설은 물론 산업현장까지 냉난방과 열에너지 활용... 기기 대여나 명목상 홍보용 친환경 캠페인으로 끝나기 쉬운 기존 업계 관행과 격을 달리하는, 지속가능하고...",financialpost.co.kr,https://www.financialpost.co.kr/news/articleView.html?idxno=265605,,
공간대여,2026. 7. 8.,"[양껏써본 체험기] 소니, 눈·귀가 되다…'장인정신' α7M5 카메라·WF-10...","2주간 써본 α7M5는 대여 기간이 끝난 뒤에도 놓아주고 싶지 않은 복덩이였다. 우선 압도적인 것은 AF... 저장공간이 부족해 사진 크기를 줄여야 할 때 JPEG은 ▲엑스트라 파인 ▲파인 ▲표준 ▲라이트를, RAW는 ▲무손실...",econovill.com,https://www.econovill.com/news/articleView.html?idxno=744626,,
공간대여,2026. 7. 8.,[단신]‘광주 수족구병 유행…영유아 위생관리 당부’ 외,"정장 대여 등 생활밀착형 청년정책을 추진하고 있다. 올해 상반기 이용 실적은 총 1604건으로 집계됐으며... 학생 맞춤형 학습관리와 상담을 지원하는 자기주도학습 공간으로, 지역 교육경쟁력 강화와 학생 성장 지원에...",kukinews.com,https://www.kukinews.com/article/view/kuk202607080141,,
공간대여,2026. 7. 8.,부산에 ‘교권보호국’ 대신 ‘교육지원청 민원대응팀’ 생긴다…AI 튜...,거점 공간이 필요하다”고 말했다. 서부산권에는 이중언어와 국제교육 중심의 ‘글로컬 미들스쿨’ 설립이... 부산교육청은 2027년 악기공유센터를 개관해 학교에 악기를 무상 대여하고 운반·수리까지 지원할 계획이다....,munhwa.com,https://n.news.naver.com/mnews/article/021/0002803316?sid=102,,
공간대여,2026. 7. 8.,"롯데·현대百, '프리미엄 혁신'·'현장 체감 서비스' 통했다","롯데백화점의 이번 1위 탈환은 대대적인 공간 인프라 투자와 서비스 표준 재정비가 맞물린 결과다. 롯데는... 현대백화점 무역센터점을 찾은 주부 박모 씨는 ""현대백화점은 유모차 대여나 주차 등 사소한 동선마다 직원의...",asiatime.co.kr,https://www.asiatime.co.kr/article/20260708500348,,
공간대여,2026. 7. 8.,[주간 축제] “은어 잡고 숯불구이까지”… 봉화은어축제 25일 개막,맨손잡이 체험은 간이 공간에 풀어놓은 은어를 손으로 직접 잡는 방식으로 진행된다. 두 체험 프로그램의 참가비는 각각 1만2000원이다. 이 가운데 5000원은 봉화사랑상품권으로 환급받을 수 있다. 반두는 별도 대여료를...,biz.chosun.com,https://n.news.naver.com/mnews/article/366/0001177661?sid=102,,
공간대여,2026. 7. 8.,"휴머노이드 로봇 렌탈시장 성장세, 가정용 구독 모델도 등장","글로벌 로봇 시장에서 휴머노이드 로봇을 직접 구매하지 않고 대여하는 렌탈·구독 모델이 로봇 산업의... 생성형 AI는 인터넷에 축적된 텍스트와 이미지를 활용해 학습할 수 있지만, 로봇은 실제 공간에서 물건을 잡고...",ekoreanews.co.kr,https://www.ekoreanews.co.kr/news/articleView.html?idxno=86949,,
공간대여,2026. 7. 8.,"순천의 자연과 역사를 만나는 여름, 가볼 만한 명소",교복 대여 체험으로 이색적인 추억을 사진에 담기도 한다. 잘 관리된 세트장은 다양한 볼거리를 제공한다. 순천시 조곡동의 청춘창고는 낡은 농협 양곡창고가 청년들의 꿈을 키우는 창업 인큐베이팅 공간으로 탈바꿈한...,stardailynews.co.kr,https://www.stardailynews.co.kr/news/articleView.html?idxno=541582,,
공간대여,2026. 7. 8.,"한복 전통시장 활성화, 무형유산 전승 논의로 확장","전승 공간으로 살핀다는 점에서 의미를 갖는다. ▲'한복생활', 인류무형문화유산 등재를 위한 제4차... 이번 심포지엄은 한복 수요와 소비 감소, 한복 대여 확대, 온라인 유통 확산 등 변화 속에서 전통 한복시장이 겪는...",sctoday.co.kr,http://www.sctoday.co.kr/news/articleView.html?idxno=48124,,
공간대여,2026. 7. 8.,"동작구, 폭염 대응 강화…냉방 에어돔·스마트그늘막 가동","이곳의 명칭에는 해를 피하는 공간과 행복(해피)한 동작이라는 의미를 담았다. 또한 기온에 따라 자동... 구청사와 동주민센터 16곳에서는 양우산 무료 대여 서비스를 한다. 류삼영 구청장은 ""기후위기로 폭염이...",yna.co.kr,https://n.news.naver.com/mnews/article/001/0016182422?sid=102,,
공간대여,2026. 7. 8.,"[김홍권 칼럼] 마트·슈퍼마켓 세무, 놓치면 손해 보는 포인트 5가지",""" 자료를 받아 검토해보니 과세와 면세를 제대로 구분하지 않았고, 매장 간 자금 대여가 제대로 관리되지... 사업자에게 공간을 임대해주는 매장이 섞여 있는 경우가 많다. 정육, 수산, 베이커리, 화장품 코너가 대표적인...",financialreview.co.kr,http://www.financialreview.co.kr/news/articleView.html?idxno=43393,,
공간대여,2026. 7. 8.,"[인터뷰] 홍우태 세컨신드롬 대표 ""최초 셀프스토리지 책임감…산업표...","한국형 공간 대여 시장의 서막을 올린 순간이었다. ■ 최초이자 1등 셀프스토리지…산업 표준을 만드는 책임감 -간단한 회사 소개와 함께 경영 철학이 무엇인지 궁금합니다. ""미니 창고 다락이라는 셀프스토리지 서비스를...",ebn.co.kr,https://www.ebn.co.kr/news/articleView.html?idxno=1715497,,
공간대여,2026. 7. 8.,[8일 서울 동작구] 20일까지 '주민 소통의 날' 개최 등,"먼저, 신개념 야외 냉방 에어돔인 ‘해피소 해피동(해를 피하는 공간+HAPPY한 동작)’을 7월 내... 구청사와 동 주민센터 16개소에서는 누구나 이용할 수 있는 ‘양우산 무료 대여 서비스’를 운영한다. 아울러 폭염에...",asiatime.co.kr,https://www.asiatime.co.kr/article/20260708500105,,
공간대여,2026. 7. 8.,OTT 한파에도 부산 영화 촬영 늘었다,상반기 영화와 영상물 등 4편을 유치해 지난해와 비슷한 수준을 유지했지만 스튜디오 대여일수는 122일에서... 복합문화공간 도모헌과 폐교를 오픈세트장으로 활용한 부산남고등학교도 대체 불가능한 공간 특성으로...,sedaily.com,https://n.news.naver.com/mnews/article/011/0004639294?sid=102,,
공간대여,2026. 7. 8.,"인니·필리핀·UAE로 날아오른다…KF-21, 10년내 200대 영공 장악","여러 애널리스트 보고서는 한국의 대여성 금융 지원 패키지가 결합된 20대 도입 구조를 유력한 방안으로... 이 '제3의 공간'은 오히려 급속도로 확장되는 흐름""이라고 진단했다. 10년 뒤 200대의 KF-21이 자카르타...",g-enews.com,https://www.g-enews.com/view.php?ud=202607080715546940e8b8a793f7_1,,
공간대여,2026. 7. 8.,로비엔 ‘소닉’-베개엔 ‘헬로 키티’… 특급호텔의 발랄한 변신,스폰지밥 객실 패키지에는 굿즈와 어린이 전용 텐트 무료 대여 혜택 등이 담겼다. 서울 용산구 서울드래곤시티도 카카오프렌즈와 협업한 캐릭터 테마 객실 패키지를 운영 중이다. 객실 침구와 소품 등 공간 전반에 올해...,donga.com,https://n.news.naver.com/mnews/article/020/0003732253?sid=101,,
